train/critic_loss,time/time_elapsed,train/ent_coef,rollout/ep_len_mean,train/actor_loss,train/n_updates,time/episodes,train/ent_coef_loss,time/total_timesteps,train/learning_rate,time/fps,rollout/success_rate,rollout/ep_rew_mean
0.18332386016845703,416,0.015398791991174221,13.49,31.788850784301758,11963,596,-0.2221897840499878,12064,0.0005,28,0.0,-32.49451279
0.2142764925956726,417,0.015263884328305721,13.43,30.317726135253906,12006,600,1.555270791053772,12107,0.0005,28,0.0,-32.157914250000005
0.22453629970550537,419,0.015083839185535908,13.42,31.11186981201172,12061,604,-1.034160852432251,12162,0.0005,29,0.0,-31.96273902
0.359885573387146,420,0.014918197877705097,13.31,30.853546142578125,12112,608,-1.7911653518676758,12213,0.0005,29,0.0,-32.010751570000004
0.44322192668914795,422,0.014799082651734352,13.19,30.668041229248047,12162,612,-0.3154677152633667,12263,0.0005,29,0.0,-32.159298039999996
0.47610408067703247,423,0.014869868755340576,13.18,31.32727813720703,12215,616,-0.5055455565452576,12316,0.0005,29,0.0,-32.01577375
0.2548142969608307,425,0.014777187258005142,13.26,31.626850128173828,12272,620,-0.16731783747673035,12373,0.0005,29,0.0,-31.893739439999994
0.18785962462425232,426,0.014770284295082092,13.27,31.126445770263672,12317,624,1.1785228252410889,12418,0.0005,29,0.0,-31.978348190000002
0.26131993532180786,427,0.014907659962773323,13.18,31.57119369506836,12358,628,-0.7703254222869873,12459,0.0005,29,0.0,-31.95358486
0.12338607758283615,429,0.014751293696463108,13.1,30.87165069580078,12407,632,-0.6222903728485107,12508,0.0005,29,0.0,-32.10152962
0.3258380889892578,430,0.014825526624917984,13.09,30.730628967285156,12457,636,-0.3793935477733612,12558,0.0005,29,0.0,-32.29229769
0.09077572822570801,432,0.014729561284184456,13.15,31.407100677490234,12510,640,0.7017090320587158,12611,0.0005,29,0.0,-32.29535468
0.21778477728366852,433,0.014722505584359169,13.17,31.15176010131836,12555,644,-1.37772798538208,12656,0.0005,29,0.0,-32.37908272
0.09583596140146255,435,0.014641642570495605,13.18,31.123565673828125,12604,648,-1.9860267639160156,12705,0.0005,29,0.0,-32.25005398999999
0.23991543054580688,436,0.014570984989404678,12.99,30.702367782592773,12652,652,-0.41528189182281494,12753,0.0005,29,0.0,-31.99928241
0.2512105703353882,437,0.014649794436991215,12.73,31.27739906311035,12695,656,1.5170632600784302,12796,0.0005,29,0.0,-32.107378319999995
0.11547338962554932,439,0.01462568435817957,12.39,31.285015106201172,12740,660,1.279984951019287,12841,0.0005,29,0.0,-31.9619147
0.15166515111923218,440,0.01465972326695919,12.24,30.691802978515625,12784,664,-0.2951670289039612,12885,0.0005,29,0.0,-31.97383179000001
0.08334428071975708,442,0.014655466191470623,12.46,31.555896759033203,12861,668,-0.5696489810943604,12962,0.0005,29,0.0,-32.02448858
0.22146931290626526,444,0.014568915590643883,12.42,31.048477172851562,12914,672,2.025587797164917,13015,0.0005,29,0.0,-32.178414430000004
0.26916372776031494,445,0.014567448757588863,12.5,31.358783721923828,12970,676,-0.12533023953437805,13071,0.0005,29,0.0,-32.052553810000006
0.14639431238174438,447,0.014631969854235649,12.62,31.1081485748291,13025,680,1.3467659950256348,13126,0.0005,29,0.0,-32.12124002
0.0971650630235672,448,0.014659877866506577,12.58,30.85686492919922,13072,684,0.4372119605541229,13173,0.0005,29,0.0,-32.144626280000004
0.2584055960178375,450,0.015002396889030933,12.64,30.600934982299805,13123,688,5.863889694213867,13224,0.0005,29,0.0,-32.09754421
0.3583781123161316,451,0.01613825000822544,12.55,31.434303283691406,13163,692,5.052200794219971,13264,0.0005,29,0.0,-32.0564551
0.2923266887664795,453,0.017114967107772827,12.53,32.828922271728516,13216,696,-2.5371856689453125,13317,0.0005,29,0.0,-31.83475747
0.3556755781173706,454,0.01698227971792221,12.62,31.476150512695312,13268,700,0.027961716055870056,13369,0.0005,29,0.0,-31.895811300000002
0.13580258190631866,456,0.01692778803408146,12.67,32.15497589111328,13328,704,-2.286226272583008,13429,0.0005,29,0.0,-31.68505551
0.1049884706735611,458,0.01657705567777157,12.95,31.125782012939453,13407,708,-1.171549677848816,13508,0.0005,29,0.0,-31.59957982
0.23196814954280853,459,0.016497166827321053,12.87,30.924118041992188,13449,712,-1.4351037740707397,13550,0.0005,29,0.0,-31.72118066
0.14717766642570496,461,0.01632199063897133,12.84,30.579608917236328,13499,716,-0.5958600044250488,13600,0.0005,29,0.0,-31.853758429999992
0.25680071115493774,462,0.016206489875912666,12.91,30.61721420288086,13563,720,-0.8854111433029175,13664,0.0005,29,0.0,-31.932311879999993
0.1083635538816452,464,0.01610167697072029,12.98,30.858707427978516,13615,724,-0.9842569828033447,13716,0.0005,29,0.0,-31.850223119999992
0.15566039085388184,466,0.01597592420876026,13.09,30.71282958984375,13667,728,-0.20408344268798828,13768,0.0005,29,0.0,-31.879119290000002
0.2334415763616562,467,0.015842143446207047,13.09,30.30514907836914,13716,732,-0.4694119691848755,13817,0.0005,29,0.0,-31.7953464
0.3902677297592163,469,0.015687186270952225,13.16,30.577829360961914,13773,736,0.6276031732559204,13874,0.0005,29,0.0,-31.730807830000007
0.19648388028144836,470,0.015674805268645287,13.13,30.800941467285156,13823,740,-0.24866709113121033,13924,0.0005,29,0.0,-31.58326827000001
0.21878938376903534,471,0.015597524121403694,13.12,31.530046463012695,13867,744,-1.2251124382019043,13968,0.0005,29,0.0,-31.5412108
0.08771920204162598,473,0.015449084341526031,13.16,30.497066497802734,13920,748,0.2400108426809311,14021,0.0005,29,0.0,-31.641892599999995
0.1834762841463089,474,0.015403367578983307,13.11,30.326480865478516,13963,752,-1.7456207275390625,14064,0.0005,29,0.0,-31.82338244
0.13331788778305054,476,0.015345181338489056,13.27,31.180299758911133,14022,756,-1.1670141220092773,14123,0.0005,29,0.0,-31.942369800000005
0.2111148238182068,477,0.015212547965347767,13.39,31.230260848999023,14079,760,-0.9313356280326843,14180,0.0005,29,0.0,-31.970576460000004
0.4009000360965729,479,0.0153602110221982,13.61,32.50086212158203,14145,764,-1.0297820568084717,14246,0.0005,29,0.0,-32.05545519
0.29338228702545166,481,0.01533819455653429,13.59,30.712665557861328,14220,768,-0.8653290867805481,14321,0.0005,29,0.0,-32.05810303
0.11022965610027313,483,0.015236804261803627,13.57,30.621858596801758,14271,772,1.0453803539276123,14372,0.0005,29,0.0,-32.074585549999995
0.20163653790950775,484,0.015147794038057327,13.52,30.01386070251465,14322,776,1.2112022638320923,14423,0.0005,29,0.0,-32.086809089999996
0.08895806223154068,486,0.015290765091776848,13.63,30.506202697753906,14388,780,1.5276684761047363,14489,0.0005,29,0.0,-32.11502705
0.07349202781915665,488,0.015645211562514305,13.81,29.814790725708008,14453,784,2.7302722930908203,14554,0.0005,29,0.0,-32.256096240000005
0.09634287655353546,490,0.015854619443416595,13.9,30.73659896850586,14513,788,0.7962703704833984,14614,0.0005,29,0.0,-32.25686232
0.16553957760334015,491,0.015907766297459602,14.05,30.868810653686523,14568,792,0.15847325325012207,14669,0.0005,29,0.0,-32.3589748
0.12393388897180557,493,0.015964196994900703,14.14,30.44635772705078,14630,796,-0.22000189125537872,14731,0.0005,29,0.0,-32.49828207
0.1141628846526146,495,0.015964485704898834,14.24,30.59480094909668,14692,800,-1.4273955821990967,14793,0.0005,29,0.0,-32.50685336000001
0.1506204456090927,497,0.015906894579529762,14.27,30.72487449645996,14755,804,0.6464685201644897,14856,0.0005,29,0.0,-32.50392121
